@relation Nelson.160317.withFert.singleSheet

@attribute id numeric
@attribute year numeric
@attribute tropical numeric
@attribute tons_ha numeric
@attribute Bcals_ha numeric
@attribute soilscore numeric
@attribute ha numeric
@attribute rice numeric
@attribute wheat numeric
@attribute sugar numeric
@attribute grains numeric
@attribute oil numeric
@attribute fruits numeric
@attribute roots numeric
@attribute other numeric
@attribute davg numeric
@attribute navg numeric
@attribute pavg numeric
@attribute irr numeric
@attribute landd numeric
@attribute eqp numeric
@attribute fert numeric

@data
220,1978,1,18.110676,66.08558,1.513234,96679,5.243124,0,35.167927,0.889542,13.963736,7.012898,1.75219,35.970583,30.069706,21.734524,262.752507,0.031031,0.000506,0.000397,87.526764
220,1979,1,18.809887,68.946482,1.513234,99925,5.074806,0,37.975482,1.162872,12.509382,6.715036,1.696272,34.86615,30.668383,22.559522,290.580312,0.030023,0.000489,0.000392,77.788341
220,1980,1,20.331041,74.528909,1.5209,92484,3.070801,0,39.716059,1.226158,8.758272,7.813243,1.81653,37.598936,30.766637,22.757797,224.899114,0.032438,0.0005,0.000432,86.241945
220,1981,1,15.940211,57.569529,1.523268,91656,0.972113,0,35.567775,1.232871,10.692153,7.56088,1.800209,42.173998,30.741856,22.783427,308.628793,0.043641,0.000508,0.000449,71.888365
220,1982,1,16.898274,60.925844,1.53527,82398,1.225758,0,31.890337,1.302216,13.349839,7.8849,1.832569,42.514381,30.699275,22.592947,211.963065,0.048545,0.000519,0.00051,55.826598
220,1983,1,17.914023,64.620732,1.541652,64843,1.519054,0,24.829203,1.597705,18.197801,10.394337,1.958577,41.503323,30.998963,22.957292,255.330337,0.061687,0.000601,0.000655,120.290548
220,1984,1,17.292176,62.048377,1.541652,59204,2.97615,0,24.46963,1.773529,17.735288,11.401257,1.756638,39.887508,30.298962,22.641669,200.326225,0.067563,0.000658,0.000729,103.033579
220,1985,1,18.906642,68.678523,1.541652,61409,3.095637,0,22.504845,1.709847,13.841619,14.729111,1.527463,42.591477,30.569796,22.376044,203.246979,0.065137,0.000608,0.000714,115.536811
220,1986,1,20.939205,76.562843,1.541652,61995,3.276071,0,23.279297,1.693685,14.194693,14.509235,1.317848,41.729172,31.040631,22.598963,233.101299,0.064521,0.000603,0.000715,82.264699
220,1987,1,17.190136,62.562816,1.541652,72422,3.728149,0,30.671619,1.449836,12.427163,13.442048,1.205435,37.07575,31.592713,23.485421,195.240775,0.055232,0.000516,0.000614,93.866505
220,1988,1,19.51421,71.444542,1.541652,70656,3.962862,0,31.692991,1.486073,10.61481,13.778023,1.436538,37.028702,31.279174,23.33334,267.349218,0.056612,0.000536,0.000629,30.315897
220,1989,1,19.186675,70.068381,1.541652,70770,6.782535,0,33.521266,1.48368,9.184683,14.292779,0.731949,34.003109,31.346881,23.31667,204.981439,0.056521,0.000536,0.000627,46.629928
220,1990,1,21.246559,78.528734,1.541652,76217,5.654906,0,29.652177,1.016834,10.496346,12.274165,0.653398,40.252175,31.62188,23.191669,205.723143,0.052482,0.000497,0.000584,93.15507
220,1991,1,19.136804,69.976704,1.541652,76160,6.827731,0,31.512605,0.991334,10.899422,13.4073,0.686712,35.674895,30.677088,22.235422,213.952387,0.052521,0.000526,0.000585,106.355042
220,1992,1,20.013484,72.946507,1.541652,73200,8.196721,0,32.103825,1.502732,13.661202,17.155738,0.669399,26.710383,29.881256,21.826043,265.106324,0.054645,0.000547,0.000613,131.147541
220,1993,1,17.152186,62.258958,1.541652,80408,6.218287,0,29.847776,1.865486,13.991145,15.637747,0.710128,31.72943,30.66042,22.56667,216.896046,0.049746,0.000498,0.000559,67.157497
